0	-442	-6.60685
20	-442	-1.97127
40	-442	-0.202101
60	-442	-3.48643
80	-442	-4.03455
100	-442	-3.75395
120	-442	-0.908289
140	-442	-2.06561
160	-442	-2.29837
180	-442	-1.75263
200	-442	-0.915794
220	-442	-0.495805
240	-442	-0.542946
260	-442	-0.0395323
280	-442	-0.110396
300	-442	-0.875284
319.927	-441.319	-0.039289896
339.761	-439.28	-1.402069009
359.409	-435.893	-0.360905217
378.781	-431.172	-0.66481735
397.785	-425.14	-0.891126605
416.333	-417.826	-0.60372021
434.339	-409.262	-0.998641867
451.719	-399.49	-1.274628427
468.391	-388.555	-1.251958046
484.278	-376.508	-0.648768576
499.306	-363.404	-0.933913403
513.404	-349.306	-0.964319073
526.508	-334.278	-1.387928019
538.555	-318.391	-1.989778438
549.49	-301.719	-2.458875022
559.262	-284.339	0.415947941
567.826	-266.333	-0.354697242
575.14	-247.785	-0.890509624
581.172	-228.781	-1.317689044
585.893	-209.409	-0.976061885
589.28	-189.761	-1.132946105
591.319	-169.927	-1.38080594
592	-150	-0.343414
592	-131.25	0.601636
592	-112.5	0.90851
592	-93.75	0.656665
592	-75	0.456959
592	-56.25	0.824768
592	-37.5	1.55779
592	-18.75	1.76305
592	0	2.04935
592	18.75	1.9302
592	37.5	1.45846
592	56.25	0.394483
592	75	0.639148
592	93.75	0.0224853
592	112.5	-0.524818
592	131.25	-1.58719
592	150	-2.15446
591.319	169.927	-2.05167628
589.28	189.761	-1.715130323
585.893	209.409	-1.512811277
581.172	228.781	-1.08181612
575.14	247.785	-0.720282274
567.826	266.333	-0.054058259
559.262	284.339	0.221418059
549.49	301.719	-2.227799024
538.555	318.391	-1.770072443
526.508	334.278	-1.424026895
513.404	349.306	-1.092826459
499.306	363.404	-1.060112459
484.278	376.508	-0.505525096
468.391	388.555	-0.992617264
451.719	399.49	-0.98404836
434.339	409.262	-0.869130555
416.333	417.826	-0.524383716
397.785	425.14	-0.812184885
378.781	431.172	-0.556204466
359.409	435.893	-0.247718867
339.761	439.28	-1.219628699
319.927	441.319	-0.080411004
300	442	-0.829283
280	442	-0.128719
260	442	-0.0289773
240	442	-0.455461
220	442	-0.431275
200	442	-1.117
180	442	-2.26912
160	442	-2.79494
140	442	-2.55588
120	442	-0.758019
100	442	-4.61234
80	442	-4.2932
60	442	-3.68757
40	442	-1.22848
20	442	-2.42082
0	442	-8.20367

