0	-442	-0.528796
20	-442	-0.51188
40	-442	-0.500922
60	-442	-0.471002
80	-442	-0.478834
100	-442	-0.485908
120	-442	-0.497613
140	-442	-0.50413
160	-442	-0.504348
180	-442	-0.512607
200	-442	-0.516233
220	-442	-0.52523
240	-442	-0.521925
260	-442	-0.524128
280	-442	-0.526581
300	-442	-0.528487
319.927	-441.319	-0.559586174
339.761	-439.28	-0.586692865
359.409	-435.893	-0.607634821
378.781	-431.172	-0.617655907
397.785	-425.14	-0.62892809
416.333	-417.826	-0.636231133
434.339	-409.262	-0.637594722
451.719	-399.49	-0.643845138
468.391	-388.555	-0.637793424
484.278	-376.508	-0.63222168
499.306	-363.404	-0.625790916
513.404	-349.306	-0.608391127
526.508	-334.278	-0.598441721
538.555	-318.391	-0.588496416
549.49	-301.719	-0.57798811
559.262	-284.339	-0.571723237
567.826	-266.333	-0.564617652
575.14	-247.785	-0.56165981
581.172	-228.781	-0.558105868
585.893	-209.409	-0.558059249
589.28	-189.761	-0.552857731
591.319	-169.927	-0.549685183
592	-150	-0.556388
592	-131.25	-0.571096
592	-112.5	-0.583885
592	-93.75	-0.592418
592	-75	-0.596641
592	-56.25	-0.597171
592	-37.5	-0.597824
592	-18.75	-0.598698
592	0	-0.599371
592	18.75	-0.597481
592	37.5	-0.594708
592	56.25	-0.593794
592	75	-0.594072
592	93.75	-0.590739
592	112.5	-0.582657
592	131.25	-0.570236
592	150	-0.555845
591.319	169.927	-0.563984587
589.28	189.761	-0.566671074
585.893	209.409	-0.571342809
581.172	228.781	-0.570690152
575.14	247.785	-0.573466968
567.826	266.333	-0.575598104
559.262	284.339	-0.581619293
549.49	301.719	-0.586330476
538.555	318.391	-0.595572309
526.508	334.278	-0.604142066
513.404	349.306	-0.612490944
499.306	363.404	-0.62862414
484.278	376.508	-0.633305303
468.391	388.555	-0.636837156
451.719	399.49	-0.640420716
434.339	409.262	-0.631603924
416.333	417.826	-0.627882953
397.785	425.14	-0.618353561
378.781	431.172	-0.604702751
359.409	435.893	-0.592752671
339.761	439.28	-0.570177162
319.927	441.319	-0.541425928
300	442	-0.528536
280	442	-0.52663
260	442	-0.524177
240	442	-0.521974
220	442	-0.525277
200	442	-0.516278
180	442	-0.512648
160	442	-0.504384
140	442	-0.504159
120	442	-0.497635
100	442	-0.485919
80	442	-0.478832
60	442	-0.470984
40	442	-0.500885
20	442	-0.511816
0	442	-0.528701
