0	223	-0.203449
20	223	-0.273842
40	223	-0.482874
60	223	-0.573744
80	223	-0.674837
100	223	-0.765438
120	223	-0.915377
140	223	-1.00086
160	223	-1.0263
180	223	-1.10491
200	223	-1.16825
220	223	-1.27515
240	223	-1.25601
260	223	-1.23631
280	223	-1.18956
300	223	-1.11427
318.9	220.5	-1.220166165
336.5	213.2	-1.26949259
351.6	201.6	-1.294743132
363.2	186.5	-1.280441339
370.5	168.9	-1.240580059
373	150	-1.28903
373	131.3	-1.30038
373	112.5	-1.24045
373	93.8	-1.11558
373	75	-0.977759
373	56.3	-0.85285
373	37.5	-0.773115
373	18.8	-0.730285
373	0	-0.706445
373	-18.8	-0.731485
373	-37.5	-0.777422
373	-56.3	-0.857389
373	-75	-0.98083
373	-93.8	-1.11709
373	-112.5	-1.24135
373	-131.3	-1.30086
373	-150	-1.28921
370.5	-168.9	-1.34385956
363.2	-186.5	-1.336371403
351.6	-201.6	-1.302807341
336.5	-213.2	-1.223587233
318.9	-220.5	-1.118098722
300	-223	-1.11408
280	-223	-1.1894
260	-223	-1.23617
240	-223	-1.25587
220	-223	-1.27499
200	-223	-1.16815
180	-223	-1.10484
160	-223	-1.02626
140	-223	-1.00081
120	-223	-0.915361
100	-223	-0.765496
80	-223	-0.674936
60	-223	-0.573875
40	-223	-0.483059
20	-223	-0.274162
0	-223	-0.203893
