   2.1867347e+02	   2.9321749e+02	   3.6748889e+02	   4.3407556e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.7911060e+02	   3.5728835e+02	   4.3974688e+02	   5.2279779e+02	   5.9682270e+02	   0.0000000e+00	   0.0000000e+00	
   2.3520939e+02	   3.1439652e+02	   3.9435624e+02	   4.6967822e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.5495689e+02	   3.3095042e+02	   4.0958557e+02	   4.8679200e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.5188272e+02	   3.2987704e+02	   4.1036699e+02	   4.8658600e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.2691446e+02	   3.0593451e+02	   3.8385326e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.7426694e+02	   3.5383896e+02	   4.3658444e+02	   5.1755960e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.7410692e+02	   3.5498963e+02	   4.4091169e+02	   5.2398645e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.6329600e+02	   3.4045480e+02	   4.2263604e+02	   5.0127472e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.3811464e+02	   3.1952791e+02	   4.0045274e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.7681143e+02	   3.5548923e+02	   4.3805289e+02	   5.1895200e+02	   5.8992612e+02	   0.0000000e+00	   0.0000000e+00	
   2.6030341e+02	   3.3958667e+02	   4.2205363e+02	   4.9870871e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.6807235e+02	   3.4853917e+02	   4.3196686e+02	   5.1335458e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.6829088e+02	   3.4807289e+02	   4.3120070e+02	   5.1148630e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.7464948e+02	   3.5231385e+02	   4.3540571e+02	   5.1801556e+02	   5.9268000e+02	   0.0000000e+00	   0.0000000e+00	
   2.5084941e+02	   3.2784169e+02	   4.0814895e+02	   4.8297365e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.6276078e+02	   3.4005375e+02	   4.2168457e+02	   5.0107709e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.7415143e+02	   3.5167254e+02	   4.3380486e+02	   5.1266167e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.2772174e+02	   3.0644231e+02	   3.8396727e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.5877185e+02	   3.3050133e+02	   4.0734826e+02	   4.8431600e+02	   5.5688322e+02	   0.0000000e+00	   0.0000000e+00	
   2.4309752e+02	   3.1883978e+02	   3.9811868e+02	   4.7298333e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.6259223e+02	   3.3636582e+02	   4.1556432e+02	   4.9311941e+02	   5.6441765e+02	   0.0000000e+00	   0.0000000e+00	
   2.9167584e+02	   3.7283134e+02	   4.5799497e+02	   5.4274440e+02	   6.1908199e+02	   0.0000000e+00	   0.0000000e+00	
   2.7901983e+02	   3.5702612e+02	   4.3970246e+02	   5.2163951e+02	   5.9262061e+02	   0.0000000e+00	   0.0000000e+00	
   2.4740365e+02	   3.2536941e+02	   4.0525200e+02	   4.8259433e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.6965786e+02	   3.4905182e+02	   4.3196214e+02	   5.1449852e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.5603403e+02	   3.3835456e+02	   4.2203890e+02	   5.0036626e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.4306985e+02	   3.1981914e+02	   3.9847385e+02	   4.7502567e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.7555564e+02	   3.5321414e+02	   4.3634468e+02	   5.1650367e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.5463259e+02	   3.3110400e+02	   4.1154652e+02	   4.8903859e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
