   2.3172113e+02	   2.9539307e+02	   3.6213949e+02	   4.2823516e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.2446533e+02	   2.9156717e+02	   3.6049390e+02	   4.2495711e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.8819797e+02	   2.5146984e+02	   3.1356385e+02	   3.6632689e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.3980106e+02	   3.0742563e+02	   3.7669989e+02	   4.4432411e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.2814493e+02	   2.9669143e+02	   3.6608903e+02	   4.3255238e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.3932896e+02	   3.0499154e+02	   3.7394969e+02	   4.3983000e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.2097476e+02	   2.8469600e+02	   3.5037211e+02	   4.1344222e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.0407848e+02	   2.6631618e+02	   3.3020824e+02	   3.9020278e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.4432296e+02	   3.0761333e+02	   3.7545455e+02	   4.4260327e+02	   5.0501200e+02	   0.0000000e+00	   0.0000000e+00	
   2.3625137e+02	   3.0364050e+02	   3.7440730e+02	   4.4229811e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.2079269e+02	   2.8624408e+02	   3.5347447e+02	   4.1740155e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.5268242e+02	   3.1595273e+02	   3.8443053e+02	   4.5343926e+02	   5.1211444e+02	   0.0000000e+00	   0.0000000e+00	
   2.6266194e+02	   3.2787803e+02	   3.9730182e+02	   4.6744442e+02	   5.3311922e+02	   0.0000000e+00	   0.0000000e+00	
   2.3501766e+02	   2.9610808e+02	   3.6212454e+02	   4.2617379e+02	   4.7883400e+02	   0.0000000e+00	   0.0000000e+00	
   2.2406154e+02	   2.9223258e+02	   3.6098022e+02	   4.2560791e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.0868555e+02	   2.7139839e+02	   3.3644952e+02	   3.9726011e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.0706087e+02	   2.7016142e+02	   3.3442086e+02	   3.9234500e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.4020689e+02	   3.0384638e+02	   3.6943536e+02	   4.3587989e+02	   4.9161833e+02	   0.0000000e+00	   0.0000000e+00	
   2.4325859e+02	   3.0748117e+02	   3.7511233e+02	   4.4121095e+02	   4.9640978e+02	   0.0000000e+00	   0.0000000e+00	
   2.5888157e+02	   3.2217366e+02	   3.8776100e+02	   4.5717000e+02	   5.2175263e+02	   0.0000000e+00	   0.0000000e+00	
   2.2659212e+02	   2.9231940e+02	   3.6006129e+02	   4.2489369e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.0430363e+02	   2.6924660e+02	   3.3300963e+02	   3.8826567e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.3832056e+02	   3.0301960e+02	   3.7077567e+02	   4.3702695e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.4379962e+02	   3.0782376e+02	   3.7616653e+02	   4.4309137e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.1990580e+02	   2.8867897e+02	   3.5764385e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.2382758e+02	   2.8700030e+02	   3.5306958e+02	   4.1719433e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.4292469e+02	   3.0487718e+02	   3.7132892e+02	   4.3828785e+02	   4.9870522e+02	   0.0000000e+00	   0.0000000e+00	
   2.2261876e+02	   2.8812889e+02	   3.5475621e+02	   4.1911333e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.2382743e+02	   2.8754812e+02	   3.5353137e+02	   4.1685200e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.1037087e+02	   2.7520816e+02	   3.4081176e+02	   3.9865111e+02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
